,movieId,original_title,genres,popularity,year,runtime,vote_average,vote_count,cast,keywords,director
4596,9341,The Core,"['Action', 'Thriller', 'Adventure', 'Science Fiction']",11.664861,2003,136,5.5,531,"['aaroneckhart', 'hilaryswank', 'delroylindo']",,
4597,9776,Head of State,['Comedy'],3.363245,2003,95,5.3,71,"['chrisrock', 'berniemac', 'dylanbaker']","['usa', 'black people', 'usa president', 'presidential election', 'election campaign']",chrisrock
4598,10735,What a Girl Wants,['Comedy'],6.743151,2003,105,5.8,377,"['amandabynes', 'colinfirth', 'kellypreston']","['london england', 'england', 'daughter', 'politician', 'teenage girl', 'father daughter relationship', 'american abroad', 'teen comedy', 'woman director']",denniegordon
4599,25461,Raising Victor Vargas,"['Drama', 'Romance']",1.178723,2002,88,7.8,14,"['victorrasuk', 'judymarte', 'meloniediaz']",['independent film'],petersollett
4600,51927,Stevie,"['Documentary', 'Drama', 'Foreign']",0.489997,2002,140,6.7,13,[],[],stevejames
4601,1675,La nuit américaine,"['Comedy', 'Drama']",10.101183,1973,115,8,100,"['jacquelinebisset', 'jean-pierreléaud', 'jean-pierreaumont']","['lovesickness', 'film business', 'film making', 'cinema', 'nice', 'film maker', 'insurance salesman', 'extramarital affair']",françoistruffaut
4602,17057,In a Lonely Place,"['Drama', 'Mystery', 'Thriller']",6.331826,1950,94,7.5,103,"['humphreybogart', 'gloriagrahame', 'franklovejoy']","['screenwriter', 'beach', 'assault', 'murder', 'hollywood', 'fear', 'violence', 'agent', 'murder investigation', 'reckless driving', 'film noir', 'hopeless', 'murder suspect', 'moody', 'possessive man', 'disenchantment', 'insecure woman', 'volatility']",nicholasray
4603,40718,Wake of the Red Witch,"['Action', 'Drama']",0.989629,1948,106,5.2,12,"['johnwayne', 'gailrussell', 'gigyoung']","['based on novel', 'captain', 'fight', 'love', 'shipping magnate']",edwardludwig
4604,6016,The Good Thief,"['Crime', 'Drama', 'Thriller']",4.022761,2003,108,6,32,"['nicknolte', 'tchékykaryo', 'nutsakukhianidze']","['casino', 'monte carlo', 'painting', 'caper', 'independent film', 'heist movie']",neiljordan
4605,1817,Phone Booth,"['Thriller', 'Drama']",9.142772,2002,81,6.7,1087,"['colinfarrell', 'kiefersutherland', 'forestwhitaker']","['terrorist', 'phone booth', 'psychopath']",joelschumacher
4606,11299,カウボーイビバップ 天国の扉,"['Action', 'Animation', 'Science Fiction']",11.562163,2001,116,7.3,174,"['kouichiyamadera', 'unshōishizuka', 'aoitada']","['terror', 'halloween', 'revenge', 'lethal virus']",shinichirowatanabe
4607,17995,DysFunktional Family,"['Comedy', 'Documentary']",0.726802,2003,89,6.1,4,"['eddiegriffin', 'joehoward', 'matthewbrent']",[],georgegallo
4608,7294,Mies vailla menneisyyttä,"['Romance', 'Comedy', 'Drama']",4.006786,2002,97,7,76,"['markkupeltola', 'katioutinen', 'juhaniniemelä']","['trailer park', 'amnesia', 'helsinki', 'heilsarmee']",akikaurismäki
4609,9506,Anger Management,['Comedy'],9.409379,2003,106,5.9,937,"['adamsandler', 'jacknicholson', 'luisguzmán']","['penalty', 'therapist', 'psychology', 'aggression', 'rage', 'anger', 'anger management']",petersegal
4610,2662,House of 1000 Corpses,['Horror'],11.00913,2003,89,6,310,"['sidhaig', 'billmoseley', 'sherimoonzombie']","['upper class', 'halloween', 'psychopath', 'urban legend', 'youth', 'satanic ritual']",robzombie
4611,12093,Lilja 4-Ever,"['Crime', 'Drama']",5.457863,2002,109,7.7,141,"['oksanaakinshina', 'artyombogucharsky', 'lyubovagapova']","['suicide', 'sex', 'sweden', 'underground', 'nightclub', 'nudity', 'escape', 'poverty', 'prostitution', 'violence', 'disturbing']",lukasmoodysson
4612,11817,Bulletproof Monk,"['Action', 'Comedy', 'Fantasy']",7.963481,2003,104,5.2,285,"['seannwilliamscott', 'jaimeking', 'karelroden']","['monk', 'homeless person', 'injection', 'fall', 'knife fight', 'scroll', 'the force']",paulhunter
4613,24621,Chasing Papi,"['Comedy', 'Romance']",1.251134,2003,80,6.3,16,"['roselynsánchez', 'sofíavergara', 'jacivelasquez']",['woman director'],lindamendoza
4614,13370,A Mighty Wind,"['Comedy', 'Music']",4.672036,2003,91,6.6,75,"['bobbalaban', 'christopherguest', 'johnmichaelhiggins']","['mockumentary', 'folk singer']",christopherguest
4615,8326,Holes,"['Adventure', 'Family', 'Drama', 'Comedy']",17.193267,2003,117,6.7,396,"['sigourneyweaver', 'jonvoight', 'timblakenelson']","['curse', 'suitor', 'false accusations', 'reference to annabel lee', 'digging', 'baseball player', 'mountain climbing']",andrewdavis
4616,13411,Malibu's Most Wanted,"['Comedy', 'Crime']",4.025079,2003,86,4.7,77,"['jamiekennedy', 'tayediggs', 'anthonyanderson']","['street gang', 'los angeles']",johnwhitesell
4617,11516,Le peuple migrateur,['Documentary'],3.68993,2001,98,7.1,50,"['philippelabro', 'jacquesperrin']","['ocean', 'lake', 'bird', 'horse', 'parrot', 'owl', 'ornithology', 'egg', 'flight', 'arctic', 'crab', 'stork', 'pelican']",jacquesperrin
4618,10180,Blinkende lygter,"['Action', 'Comedy', 'Crime']",2.553711,2000,109,7.1,49,"['sørenpilmark', 'ulrichthomsen', 'madsmikkelsen']","['barcelona spain', 'denmark', 'male friendship', 'childhood memory', 'childhood trauma', 'friendship bracelet', 'gangster', 'childhood friends']",andersthomasjensen
4619,994,Straw Dogs,"['Crime', 'Drama', 'Thriller', 'Mystery']",6.632663,1971,118,7.2,230,"['dustinhoffman', 'susangeorge', 'petervaughan']","['england', 'rape', 'country life', 'primal fear', 'revenge', 'thriller', 'rural setting', 'violence', 'cult film']",sampeckinpah
4620,66918,Beginning of the End,['Science Fiction'],0.448948,1957,73,3.9,11,"['petergraves', 'peggiecastle', 'morrisankrum']","['helicopter', 'grasshopper', 'police', 'b movie', 'scientist', 'flamethrower', 'giant insect', 'military', 'locust', 'monster movie']",berti.gordon
4621,10514,The Andromeda Strain,"['Science Fiction', 'Thriller']",11.081253,1971,131,7,196,"['arthurhill', 'davidwayne', 'jamesolson']","['nasa', 'new mexico', 'biological weapon', 'epilepsy', 'secret lab', 'alien phenomenons', 'chemistry', 'biology', 'suspense', 'nuclear threat', 'science']",robertwise
4622,1714,Fahrenheit 451,"['Drama', 'Science Fiction']",7.630417,1966,112,7,198,"['oskarwerner', 'juliechristie', 'cyrilcusack']","['totalitarian regime', 'firemen', 'dystopia', 'book burning', 'dystopic future']",françoistruffaut
4623,14308,I Am Trying to Break Your Heart,"['Music', 'Documentary']",0.998704,2002,92,8,4,"['jefftweedy', 'johnstirratt', 'leroybach']",[],samjones
4624,9930,Legal Eagles,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",12.798828,1986,116,5.9,53,"['robertredford', 'debrawinger', 'darylhannah']","['court case', 'client', 'lawyer', 'courtroom']",ivanreitman
4625,12661,Undercover Blues,"['Comedy', 'Crime']",2.614785,1993,90,6.2,47,"['kathleenturner', 'dennisquaid', 'fionashaw']","['baby', 'married couple', 'arms dealer', 'vacation', 'agent']",herbertross
4626,29355,Wildcats,"['Comedy', 'Drama']",5.033047,1986,106,6.2,51,"['goldiehawn', 'swoosiekurtz', 'woodyharrelson']","['american football', 'sport', 'coach', 'the big game']",michaelritchie
4627,24961,The Wiz,"['Adventure', 'Family', 'Fantasy', 'Music']",4.233081,1978,134,5.8,63,"['dianaross', 'michaeljackson', 'nipseyrussell']","['melancholy', 'based on play or musical', 'little dog', 'based on movie', 'wizard']",sidneylumet
4628,31633,The Marrying Man,"['Action', 'Comedy', 'Romance', 'Thriller']",2.70816,1991,116,5,17,"['kimbasinger', 'alecbaldwin', 'robertloggia']","['ladykiller', 'reunion']",jerryrees
4629,10743,Confidence,"['Action', 'Comedy', 'Thriller', 'Crime']",6.959638,2003,97,6.4,127,"['edwardburns', 'rachelweisz', 'моррисчестнат']","['grifter', 'con', 'big con', 'con game', 'premarital sex']",jamesfoley
4630,2832,Identity,"['Mystery', 'Thriller']",17.955897,2003,90,7.1,1090,"['johncusack', 'rayliotta', 'amandapeet']","['prostitute', 'detective', 'nevada', 'prisoner', 'rain', 'motel', 'weather', 'multiple character', 'ex-cop', 'stranded', 'murder', 'serial killer', 'scream', 'storm', 'psychiatrist', 'convict', 'psychopathy', 'thunderstorm', 'rainstorm', 'split personality', 'mental disorders', 'murder mystery', 'dissociative identity disorder', 'isolated place']",jamesmangold
4631,38868,A Decade Under the Influence,"['Comedy', 'Documentary', 'Romance']",0.381538,2003,152,8,9,"['juliechristie', 'sydneypollack', 'francisfordcoppola']",[],teddemme
4632,15098,Manic,['Drama'],2.544943,2001,100,7.2,32,"['josephgordon-levitt', 'doncheadle', 'eldenhenson']",['independent film'],jordanmelamed
4633,16636,Spellbound,['Documentary'],2.445503,2002,97,7.2,43,[],"['competition', 'washington d.c.', 'small town', 'immigrant', 'success', 'children', 'teacher', 'spelling', 'spelling bee', 'work ethic', 'kids']",jeffreyblitz
4634,18736,The Lizzie McGuire Movie,"['Family', 'Comedy']",6.730857,2003,94,5.8,292,"['hilaryduff', 'adamlamberg', 'hallietodd']",[],jimfall
4635,36658,X2,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",0.913096,2003,133,6.8,3572,"['patrickstewart', 'hughjackman', 'ianmckellen']","['mutant', 'marvel comic', 'superhero', 'based on comic', 'superhuman']",bryansinger
4636,20689,The Dancer Upstairs,"['Crime', 'Drama', 'Romance', 'Thriller']",1.303136,2002,132,6.8,14,"['javierbardem', 'juandiegobotto', 'lauramorante']","['suspense', 'independent film']",johnmalkovich
4637,15394,Owning Mahowny,"['Crime', 'Drama', 'Thriller']",3.015314,2003,104,6.8,37,"['philipseymourhoffman', 'minniedriver', 'johnhurt']","['female nudity', 'gambling', 'casino', 'nudity', 'banker', 'toronto', 'fraud', 'niagara falls', 'based on true story', 'atlantic city', 'money', 'las vegas', 'surveillance', 'gambler', 'bank fraud']",richardkwietniowski
4638,10708,Daddy Day Care,"['Comedy', 'Family']",6.504927,2003,92,5.6,526,"['eddiemurphy', 'jeffgarlin', 'stevezahn']","['competition', 'success', 'kindergarten', 'children', 'unemployment']",stevecarr
4639,22016,L'Homme du train,"['Crime', 'Drama']",1.560336,2002,90,6.9,25,"['jeanrochefort', 'johnnyhallyday', 'pascalparmentier']","['poet', 'suspense', 'gangster']",patriceleconte
4640,22958,The Shape of Things,"['Comedy', 'Drama', 'Romance']",2.897666,2003,96,6.4,38,"['paulrudd', 'gretchenmol', 'rachelweisz']","['seduction', 'college', 'love', 'friends', 'betrayal', 'independent film', 'makeover']",neillabute
4641,15850,The Trip,"['Drama', 'Romance']",3.120644,2002,95,5.4,15,"['larrysullivan', 'stevebraun', 'jillst.john']",[],milesswain
4642,10989,101 Reykjavík,"['Drama', 'Comedy', 'Romance']",6.565758,2000,88,6.7,34,"['victoriaabril', 'hilmirsnærguðnason', 'hannamaríakarlsdóttir']","['longing', 'unwillingly pregnant', 'lesbian relationship', 'pregnancy', 'contraception', 'extramarital affair']",baltasarkormákur
4643,1816,A Chorus Line,"['Drama', 'Music']",3.998475,1985,113,6.1,37,"['michaeldouglas', 'alysonreed', 'audreylanders']","['childhood memory', 'musical', 'stage show', 'backstage', 'gay interest', 'gay man', 'urban setting', 'top hat', 'chorus line', 'choreographer', 'sensuality', 'broadway', 'theater', 'choreography', 'big break', 'broadway musical', 'ballet school']",richardattenborough
4644,17464,Breakin' 2: Electric Boogaloo,"['Drama', 'Music']",7.43009,1984,94,5.1,28,"['lucindadickey', 'adolfoquinones', 'michaelchambers']","['breakdance', 'sequel']",samfirstenberg
4645,15259,Breakin',['Music'],2.598283,1984,90,5.8,32,"['lucindadickey', 'adolfoquinones', 'michaelchambers']","['dancing', 'rap music', 'hip-hop']",joelsilberg
4646,10515,天空の城ラピュタ,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family', 'Romance']",11.061551,1986,124,7.8,877,"['keikoyokozawa', 'mayumitanaka', 'minoriterada']","['flying', 'mine', 'magic', 'castle', 'lost civilisation', 'army', 'pirate', 'girl', 'government agent', 'floating', 'pendant', 'blue sky', 'air pirate', 'crystal', 'anime']",hayaomiyazaki
4647,43232,Les Girls,"['Comedy', 'Music', 'Romance']",6.636057,1957,114,6.4,11,"['genekelly', 'mitzigaynor', 'kaykendall']","['extramarital affair', 'libel']",georgecukor
4648,22201,Gunfight at the O.K. Corral,['Western'],10.460298,1957,122,6.9,64,"['burtlancaster', 'kirkdouglas', 'rhondafleming']","['wyatt earp', 'historical figure', 'doc holliday', 'two guns belt']",johnsturges
4649,11424,High Society,"['Comedy', 'Drama', 'Music', 'Romance']",4.534136,1956,111,7.2,48,"['bingcrosby', 'gracekelly', 'franksinatra']","['jazz musician', 'rhode island']",charleswalters
4650,34857,Kiss Me Kate,['Music'],12.325805,1953,109,6.8,24,"['kathryngrayson', 'howardkeel', 'annmiller']","['shakespeare', 'musical', 'broadway show']",georgesidney
4651,604,The Matrix Reloaded,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",16.229317,2003,138,6.7,3500,"['keanureeves', 'carrie-annemoss', 'laurencefishburne']","['saving the world', 'artificial intelligence', 'man vs machine', 'martial arts', 'kung fu', 'underground world', 'dream', 'hero', 'fight', 'computer virus', 'key', 'future', 'plato', 'precognition', 'rave', 'dying and death', 'virtual reality', 'dystopia', 'computer', 'faith', 'world religion', 'truth', 'mission', 'cyberpunk', 'woman director', 'gnosticism']",lillywachowski
4652,10720,Down with Love,"['Action', 'Comedy', 'Romance', 'Thriller']",9.392508,2003,101,6.1,202,"['renéezellweger', 'ewanmcgregor', 'sarahpaulson']","['sex', 'journalist', 'empowerment', 'womanizer', 'playboy', 'farce', 'author', 'feminist', 'new york city']",peytonreed
4653,51230,Cinemania,['Documentary'],0.446688,2002,79,7.1,10,"['jackangstreich', 'ericchadbourne', 'billheidbreder']","['cinema', 'cinephilia', 'obsession', 'collector', 'hobby', 'independent film', 'new york city', 'obsessed fan', 'film fan', 'theater', 'manhattan, new york city', 'woman director', 'film buff', 'movie fan']",stephenkijak
4654,23423,Friends and Family,"['Action', 'Comedy']",0.592235,2001,87,4.3,7,"['greglauren', 'chrisgartin', 'rebeccacreskoff']",['independent film'],kristencoury
4655,1555,L'Auberge espagnole,"['Drama', 'Comedy', 'Romance']",5.94395,2002,122,7,276,"['romainduris', 'audreytautou', 'kellyreilly']","['paris', 'barcelona spain', 'alcohol', 'roommate', 'single', 'travel', 'crush', 'student', 'relationship', 'break-up', 'youth', 'celebration', 'group of friends']",cédricklapisch
4656,310,Bruce Almighty,"['Fantasy', 'Comedy']",15.947524,2003,101,6.4,3121,"['jimcarrey', 'jenniferaniston', 'philipbakerhall']","['christianity', 'moon', 'responsability', 'moses', 'street gang', 'lovesickness', 'journalism', 'new love', 'faith', 'prayer', 'god', 'car crash']",tomshadyac
4657,30055,Gigantic (A Tale Of Two Johns),['Documentary'],0.423356,2002,102,8,2,"['johnflansburgh', 'johnlinnell']",[],ajschnack
4658,12,Finding Nemo,"['Animation', 'Family']",25.497794,2003,100,7.6,6292,"['albertbrooks', 'ellendegeneres', 'alexandergould']","['father son relationship', 'harbor', 'underwater', 'fish tank', 'great barrier reef', 'missing child', 'aftercreditsstinger', 'duringcreditsstinger', 'short term memory loss', 'clownfish', 'father son reunion', 'protective father']",andrewstanton
4659,9654,The Italian Job,"['Action', 'Crime']",13.995044,2003,110,6.6,1949,"['markwahlberg', 'charlizetheron', 'edwardnorton']","['venice', 'california', 'train station', 'helicopter', 'austria', 'mountain', 'gold', 'subway', 'hacker', 'chase', 'safe', 'remake', 'caper', 'revenge', 'murder', 'heist', 'double crossed', 'fast cars', 'boat chase', 'los angeles', 'explosion', 'convict', 'father daughter relationship', 'car chase', 'tv news', 'hollywood sign', 'television repair', 'mini cooper']",f.garygray
4660,9902,Wrong Turn,"['Horror', 'Thriller']",14.079718,2003,84,6,652,"['desmondharrington', 'elizadushku', 'emmanuellechriqui']","['life and death', 'death of a friend', 'parts of dead body']",robschmidt
4661,2260,Capturing the Friedmans,['Documentary'],4.453296,2003,107,7.4,112,"['arnoldfriedman', 'elainefriedman', 'jessefriedman']","['sexual abuse', 'middle class', 'child pornography', 'sodomy', 'american', 'family']",andrewjarecki
4662,584,2 Fast 2 Furious,"['Action', 'Crime', 'Thriller']",2.32462,2003,107,6.2,2087,"['paulwalker', 'tyresegibson', 'evamendes']","['miami', 'car race', 'sports car', 'los angeles', 'car', 'automobile racing']",johnsingleton
4663,39125,Love the Hard Way,"['Romance', 'Drama', 'Crime']",1.955042,2003,0,7.2,8,"['adrienbrody', 'charlotteayanna', 'jonseda']",[],petersehr
4664,1088,Whale Rider,"['Drama', 'Family']",11.040186,2003,101,7.1,114,"['keishacastle-hughes', 'rawiriparatene', 'vickyhaughton']","['ocean', 'loss of mother', 'tradition', 'loss of brother', 'becoming an adult', 'role of women', 'empowerment', 'new zealand', 'maori tradition', 'chief', 'grandfather granddaughter relationship', 'modern society', 'whale', 'patriarch', 'stick fighting', 'canoe', 'patriarchy', 'loss of wife', 'woman director']",nikicaro
4665,5921,Nevada Smith,"['Action', 'Western']",6.974375,1966,128,6.9,34,"['stevemcqueen', 'karlmalden', 'briankeith']","['repayment', 'revenge', 'native american', 'wild west', 'half breed']",henryhathaway
4666,47423,纵横四海,"['Action', 'Comedy', 'Thriller', 'Crime']",7.625338,1991,103,6.7,28,"['chowyun-fat', 'lesliecheung', 'cheriechung']",[],johnwoo
4667,43239,Silk Stockings,"['Comedy', 'Music', 'Romance']",2.690792,1957,117,6.9,15,"['fredastaire', 'cydcharisse', 'janispaige']","['musical', 'song and dance', 'cheesecake']",roubenmamoulian
4668,29425,The Crazies,"['Action', 'Horror', 'Thriller']",3.739226,1973,103,6,67,"['lanecarroll', 'willmacmillan', 'haroldwaynejones']","['pennsylvania', 'small town', 'biological weapon', 'quarantine', 'murder', 'independent film', 'blood', 'disease', 'scientist', 'epidemic', 'death', 'military police', 'virus', 'plague', 'germ warfare']",georgea.romero
4669,51391,Un coupable idéal,"['Crime', 'Documentary']",1.010752,2001,111,7.7,13,"['annfinnell', 'patrickmcguinness', 'jameswilliams']","['florida', 'murder', 'trial', 'police corruption', 'courtroom', 'true crime', 'murder trial', 'racial injustice']",jean-xavierdelestrade
4670,43361,Lo sceicco bianco,"['Romance', 'Comedy', 'Drama']",2.384287,1952,86,7.2,29,"['albertosordi', 'leopoldotrieste', 'giuliettamasina']","['runaway', 'honeymoon', 'camel', 'swing', 'photo shoot', 'police station']",federicofellini
4671,6646,Treasure Island,"['Adventure', 'Family']",2.67963,1950,96,6.9,35,"['bobbydriscoll', 'robertnewton', 'basilsydney']","['based on novel', 'treasure', 'island', 'pirate gang', 'treasure hunt', 'treasure map', 'pirate', 'sailor', 'sailing ship']",byronhaskin
4672,147729,Animals Are Beautiful People,"['Comedy', 'Documentary', 'Family']",1.582132,1974,92,7.5,21,"[""paddyo'byrne""]","['africa', 'animal']",jamieuys
4673,15462,Car Wash,"['Romance', 'Comedy', 'Drama']",3.259637,1976,97,6.3,35,"['richardpryor', 'franklynajaye', 'sullyboyar']",['car wash'],michaelschultz
4674,43828,Destry Rides Again,"['Action', 'Comedy', 'Western']",5.507383,1939,94,6.9,39,"['jamesstewart', 'marlenedietrich', 'mischaauer']","['deputy', 'lawman\xa0']",georgemarshall
4675,11145,The Electric Horseman,"['Drama', 'Comedy', 'Western', 'Romance']",5.916187,1979,122,5.4,35,"['robertredford', 'janefonda', 'valerieperrine']","['rodeo', 'horse', 'doping', 'performance', 'love', 'cowboy']",sydneypollack
4676,32328,Gay Purr-ee,"['Animation', 'Drama', 'Music', 'Romance', 'Family']",1.976192,1962,85,6.4,14,"['judygarland', 'robertgoulet', 'redbuttons']","['cat', 'anthropomorphism', 'moulin rouge']",josephbarbera
4677,47715,Intervista,"['Drama', 'Comedy']",1.022275,1987,102,5.6,11,"['marcellomastroianni', 'sergiorubini', 'antonellaponziani']",[],federicofellini
4678,29586,King Rat,"['Drama', 'War']",2.383562,1965,134,6.7,22,"['georgesegal', 'tomcourtenay', 'jamesdonald']",['singapore'],bryanforbes
4679,111815,Mr & Mrs Bridge,['Drama'],1.035174,1990,126,5.3,17,"['paulnewman', 'joannewoodward', 'saundramcclain']",[],jamesivory
4680,21027,Shenandoah,"['Action', 'Adventure', 'Drama', 'Western']",3.265501,1965,105,6.7,33,"['jamesstewart', 'dougmcclure', 'glenncorbett']","['widower', 'virginia']",andrewv.mclaglen
4681,37264,Straight Talk,['Comedy'],2.30139,1992,91,6,22,"['dollyparton', 'jameswoods', 'griffindunne']","['chicago', 'radio program', 'talk radio']",barnetkellman
4682,11890,Oscar,"['Action', 'Comedy', 'Thriller', 'Family']",6.137796,1991,109,6.2,128,"['sylvesterstallone', 'ornellamuti', 'donameche']","['honesty', 'business man']",johnlandis
4683,36807,The 6th Man,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction']",3.747649,1997,107,5,23,"['marlonwayans', 'kadeemhardison', 'davidpaymer']","['college', 'basketball', 'dying man']",randallmiller
4684,18721,The Far Country,"['Drama', 'Romance', 'Western']",2.335287,1955,97,6.5,25,"['jamesstewart', 'ruthroman', 'corinnecalvet']","['gold', 'cattle', 'klondike', 'street shootout', 'klondike gold rush']",anthonymann
4685,37662,The Railway Children,"['Drama', 'Family']",1.47155,1970,109,7.1,25,"['dinahsheridan', 'bernardcribbins', 'williammervyn']","['railway car', 'father', 'yorkshire', 'children', 'missing person']",lioneljeffries
4686,11916,Two Mules for Sister Sara,['Western'],10.072738,1970,116,6.6,129,"['shirleymaclaine', 'clinteastwood', 'albertomorin']","['gunslinger', 'mexico', 'french', 'treasure hunt', 'illegal prostitution']",donsiegel
4687,14551,Winchester '73,['Western'],6.275958,1950,92,7.5,72,"['jamesstewart', 'shelleywinters', 'danduryea']","['robbery', 'showdown', 'horseback riding', 'hostility', 'assault', 'shooting', 'rifle', 'stealing', 'search', 'contest', 'poker game', 'horse and carriage', 'fourth of july', 'winchester rifle', 'prize', 'u.s. cavalry']",anthonymann
4688,51426,Battle Cry,"['Drama', 'Romance', 'War']",0.91269,1955,149,5.3,9,"['vanheflin', 'aldoray', 'monafreeman']","['world war ii', 'u.s. marine']",raoulwalsh
4689,42986,The Courtship of Eddie's Father,"['Drama', 'Comedy', 'Romance', 'Family']",4.127528,1963,118,4.7,7,"['glennford', 'shirleyjones', 'stellastevens']","['widower', 'single father']",vincenteminnelli
4690,26317,Человек с киноаппаратом,"['Drama', 'Documentary']",4.694378,1929,68,8.1,114,['mikhailkaufman'],['experimental film'],dzigavertov
4691,8092,This Boy’s Life,['Drama'],9.665142,1993,115,7,192,"['robertdeniro', 'leonardodicaprio', 'ellenbarkin']","['single parent', 'jealousy', 'opression', 'seattle', 'car mechanic', 'step father', 'alcoholic']",michaelcaton-jones
4692,290,Barton Fink,"['Comedy', 'Drama']",8.387026,1991,116,7.4,450,"['johnturturro', 'johngoodman', 'judydavis']","['film business', 'screenplay', 'film producer', 'screenwriter', 'cinema', 'mass murder', 'los angeles']",joelcoen
4693,2470,Belle Époque,"['Comedy', 'Drama', 'Romance']",3.565278,1992,109,6.9,32,"['penélopecruz', 'gabinodiego', 'ariadnagil']","['jealousy', 'tango', 'marriage', 'politics', 'party', 'love', 'murder', 'soldier', 'lust', 'desertion']",fernandotrueba
4694,30462,The Comancheros,['Western'],4.432418,1961,105,6.4,43,"['johnwayne', 'stuartwhitman', 'inabalin']","['renegade', 'texas ranger', 'gambler']",michaelcurtiz
4695,1403,Duel at Diablo,"['Action', 'Western']",4.299387,1966,103,6.3,22,"['jamesgarner', 'sidneypoitier', 'bibiandersson']","['based on novel', 'apache', 'intermarriage', 'native american', 'duel', 'illegitimate son']",ralphnelson
4696,10243,The Flight of the Phoenix,"['Adventure', 'Drama']",4.570894,1965,142,7,70,"['jamesstewart', 'richardattenborough', 'peterfinch']","['thirst', 'sahara', 'crew', 'airplane crash']",robertaldrich
4697,42541,From the Terrace,"['Drama', 'Romance']",0.578068,1960,149,5.8,5,"['paulnewman', 'joannewoodward', 'teddecorsia']","['new york', 'business', 'financial']",markrobson
4698,37103,"Heaven Knows, Mr. Allison","['Adventure', 'Drama', 'War']",3.584126,1957,108,6.8,27,"['deborahkerr', 'robertmitchum']","['world war ii', 'religion', 'pacific island']",johnhuston
4699,40085,"The Long, Hot Summer","['Drama', 'Romance']",12.158012,1958,115,6.5,42,"['paulnewman', 'joannewoodward', 'orsonwelles']","['mississippi', 'heat', 'summer']",martinritt
4700,2263,Music Box,"['Crime', 'Drama', 'Romance', 'Thriller']",5.397405,1989,124,6.8,26,"['jessicalange', 'arminmueller-stahl', 'donaldmoffat']","['war crimes', 'jurors', 'proof', 'court case', 'sentence', 'daughter', 'court']",costa-gavras
4701,19728,The Blue Max,"['War', 'Action', 'Adventure', 'Drama']",4.361613,1966,156,6.6,29,"['georgepeppard', 'jamesmason', 'ursulaandress']","['world war i', 'fighter pilot', 'biplane', 'flying ace']",johnguillermin
4702,3009,Le procès,"['Crime', 'Drama']",5.310729,1962,118,7.4,80,"['anthonyperkins', 'jeannemoreau', 'romyschneider']","['paranoia', 'dystopia', 'survivalism']",orsonwelles
4703,6643,The Unforgiven,"['Romance', 'Western', 'Drama']",2.914053,1960,125,5.8,35,"['burtlancaster', 'audreyhepburn', 'audiemurphy']","['brother sister relationship', 'texas', 'farm', 'frontier', 'native american', 'racism', 'stolen child']",johnhuston
4704,14817,Good Burger,"['Comedy', 'Family']",10.580421,1997,103,5.4,113,"['kelmitchell', 'kenanthompson', 'sinbad']","['competition', 'fast food restaurant', 'job']",brianrobbins
4705,41426,Jubilee,"['Comedy', 'Drama', 'Fantasy', 'Music']",1.115491,1978,106,5.9,16,"['jennyrunacre', 'nellcampbell', 'toyahwillcox']","['punk', 'queen elizabeth i', 'low-budget', 'murder', 'dark comedy', 'post-punk', 'united kingdom']",derekjarman
4706,41791,Mississippi Masala,"['Drama', 'Romance']",5.659326,1991,118,6.4,21,"['denzelwashington', 'saritachoudhury', 'roshanseth']","['indian lead', 'interracial relationship', 'independent film', 'woman director']",miranair
4707,49842,Quai des Orfèvres,"['Crime', 'Drama']",4.72304,1947,106,7.8,15,"['louisjouvet', 'simonerenant', 'bernardblier']","['business man', 'investigation', 'music', 'police', 'suspense', 'singer', 'french noir', 'film noir']",henri-georgesclouzot
4708,41670,A Stranger Among Us,"['Drama', 'Romance', 'Crime']",8.900124,1992,110,5.2,22,"['melaniegriffith', 'johnpankow', 'tracypollan']","['new york', 'detective', 'secret', 'undercover', 'exploitation', 'power', 'police', 'truth', 'murder', 'religion', 'search', 'jewish', 'violence', 'diamond', 'culture', 'neo-noir']",sidneylumet
4709,38765,Chisum,['Western'],3.334076,1970,111,6.7,49,"['johnwayne', 'forresttucker', 'christophergeorge']","['billy the kid', 'cattle', 'quick draw', 'pat garrett']",andrewv.mclaglen
4710,36372,Half Moon Street,['Drama'],1.441189,1986,90,5.1,16,"['sigourneyweaver', 'michaelcaine', 'patrickkavanagh']","['london england', 'eroticism', 'escort service', 'suspense', 'prostitution', 'bombing', 'intrigue', 'escort']",bobswaim
4711,30529,La tregua,"['Drama', 'History', 'War']",0.956069,1997,125,5.4,10,"['johnturturro', 'massimoghini', 'radeserbedzija']","['refugee', 'concentration camp', 'world war ii', 'based on true story', 'based on memoir or autobiography']",francescorosi
4712,2071,Shattered,"['Mystery', 'Thriller']",6.851939,1991,98,6.1,32,"['tomberenger', 'bobhoskins', 'gretascacchi']","['riddle', 'amnesia', 'wife', 'plastic surgery', 'head physician', 'suspense', 'private detective']",wolfgangpetersen
